,from_warehouse,fill_rate
1872,Reims,0.9043766153846156
1873,Reims,0.9439790769230768
1874,Reims,0.8806313846153846
1875,Avignon,0.30234707692307694
1876,Avignon,0.9628701538461538
1877,Avignon,0.7411987692307692
1878,Avignon,0.6225193846153847
1879,Avignon,0.6932676923076924
1880,Avignon,0.9827606153846153
1881,Avignon,0.8662670769230768
1882,Avignon,0.8385698461538462
1883,Avignon,0.679776
1884,Montauban,0.6953132307692308
1885,Montauban,0.7226486153846154
1886,Montauban,0.8541981538461538
1887,Montauban,0.8722215384615386
1888,Montauban,0.38112
1889,Montauban,0.9443396923076921
1890,Montauban,0.9058350769230769
1891,Montauban,0.15683446153846156
1892,Clermont-Ferrand,0.5786510769230769
1893,Cergy,0.8035741538461537
1894,Cergy,0.7576418461538461
1895,Cergy,0.994340923076923
1896,Cergy,0.9175286153846152
1897,Cergy,0.5867716923076922
1898,Cergy,0.5389956923076924
1899,Cergy,0.7202732307692308
1900,Cergy,0.9439446153846154
1901,Cergy,0.9050707692307693
1902,Cergy,0.863316923076923
1903,Cergy,0.406592
1904,Cergy,0.6694276923076923
1905,Cergy,0.9251815384615384
1906,Cergy,0.7026523076923076
1907,Cergy,0.8882806153846153
1908,Cergy,0.26723446153846153
1909,Cergy,0.9318707692307691
1910,Cergy,0.9427495384615386
1911,Cergy,0.9875889230769229
1912,Cergy,0.9451224615384616
1913,Cergy,0.9775236923076923
1914,Cergy,0.27430276923076924
1915,Reims,0.3981107692307693
1916,Reims,0.6682756923076925
1917,Reims,0.9269956923076923
1918,Avignon,0.7342006153846153
1919,Avignon,0.6364541538461538
1920,Avignon,0.8718313846153847
1921,Avignon,0.9318006153846156
1922,Avignon,0.9406486153846154
1923,Avignon,0.242272
1924,Montauban,0.716176
1925,Montauban,0.433968
1926,Clermont-Ferrand,0.9667384615384615
1927,Clermont-Ferrand,0.5935852307692306
1928,Cergy,0.8425427692307692
1929,Cergy,0.6162461538461539
1930,Cergy,0.9658424615384616
1931,Cergy,0.9739593846153846
1932,Cergy,0.7514535384615384
1933,Cergy,0.9386806153846153
1934,Cergy,0.9594338461538463
1935,Cergy,0.8644984615384615
1936,Cergy,0.908086153846154
1937,Cergy,0.8094843076923077
1938,Cergy,0.8889415384615384
1939,Cergy,0.9682104615384616
1940,Cergy,0.7892787692307692
1941,Cergy,0.8953993846153847
1942,Reims,0.9861698461538462
1943,Reims,0.5185144615384615
1944,Reims,0.9447679999999999
1945,Reims,0.9774338461538463
1946,Reims,0.7406030769230768
1947,Avignon,0.5872320000000001
1948,Avignon,0.7753710769230768
1949,Avignon,0.7179261538461539
1950,Avignon,0.9984947692307691
1951,Avignon,0.45213169230769235
1952,Montauban,0.7484406153846155
1953,Montauban,0.6525526153846154
1954,Montauban,0.9049415384615385
1955,Clermont-Ferrand,0.9989156923076924
1956,Clermont-Ferrand,0.8055581538461538
1957,Clermont-Ferrand,0.22178584615384614
1958,Cergy,0.602203076923077
1959,Cergy,0.3358880000000001
1960,Cergy,0.8176775384615383
1961,Cergy,0.600832
1962,Cergy,0.9647581538461537
1963,Cergy,0.9819618461538462
1964,Cergy,0.840048
1965,Cergy,0.9158633846153846
1966,Cergy,0.6638658461538463
1967,Cergy,0.9192344615384617
1968,Cergy,0.8080443076923076
1969,Cergy,0.7753403076923077
1970,Cergy,0.8541181538461537
1971,Reims,0.8539938461538462
1972,Reims,0.9304123076923078
1973,Reims,0.6937526153846154
1974,Reims,0.9698375384615385
1975,Reims,0.914688
1976,Reims,0.9813895384615384
1977,Reims,0.27207876923076924
1978,Avignon,0.989124923076923
1979,Avignon,0.5534523076923077
1980,Avignon,0.8384639999999999
1981,Avignon,0.2943396923076923
1982,Avignon,0.8183630769230767
1983,Avignon,0.9572036923076922
1984,Avignon,0.4227249230769231
1985,Avignon,0.9131926153846154
1986,Avignon,0.9955224615384614
1987,Avignon,0.9213686153846153
1988,Montauban,0.25807015384615384
1989,Montauban,0.783931076923077
1990,Montauban,0.7293636923076924
1991,Montauban,0.7315495384615385
1992,Montauban,0.6704812307692308
1993,Montauban,0.9280430769230769
1994,Clermont-Ferrand,0.5879926153846153
1995,Cergy,0.6088640000000001
1996,Cergy,0.8115200000000001
1997,Cergy,0.8311963076923077
1998,Cergy,0.8594658461538462
1999,Cergy,0.7780886153846154
2000,Cergy,0.8574978461538464
2001,Cergy,0.48275199999999996
2002,Cergy,0.9994412307692307
2003,Cergy,0.16406153846153845
2004,Cergy,0.9511384615384616
2005,Cergy,0.5862670769230769
2006,Cergy,0.6409846153846154
2007,Cergy,0.826948923076923
2008,Cergy,0.8953366153846155
2009,Cergy,0.8542301538461539
2010,Cergy,0.8362129230769231
2011,Cergy,0.8319212307692307
2012,Cergy,0.5887027692307691
2013,Cergy,0.9116984615384612
2014,Cergy,0.9418129230769232
2015,Reims,0.9641796923076924
2016,Reims,0.7478916923076923
2017,Reims,0.5232676923076923
2018,Avignon,0.3115913846153846
2019,Avignon,0.9886129230769231
2020,Avignon,0.9920984615384616
2021,Avignon,0.31214523076923073
2022,Avignon,0.8319212307692307
2023,Avignon,0.5064098461538462
2024,Avignon,0.5206166153846153
2025,Montauban,0.49957046153846163
2026,Montauban,0.7943286153846155
2027,Montauban,0.8698166153846154
2028,Montauban,0.6480935384615385
2029,Clermont-Ferrand,0.8746584615384616
2030,Clermont-Ferrand,0.813056
2031,Clermont-Ferrand,0.5379544615384615
2032,Clermont-Ferrand,0.8698043076923077
2033,Clermont-Ferrand,0.5032418461538462
2034,Cergy,0.6414621538461539
2035,Cergy,0.9184123076923079
2036,Cergy,0.9932664615384615
2037,Cergy,0.9598203076923075
2038,Cergy,0.4395335384615385
2039,Cergy,0.9517095384615385
2040,Cergy,0.831620923076923
2041,Cergy,0.6811716923076924
2042,Cergy,0.6921747692307691
2043,Cergy,0.9532529230769233
2044,Cergy,0.9290523076923077
2045,Cergy,0.9873107692307693
2046,Cergy,0.811268923076923
2047,Cergy,0.766592
2048,Reims,0.9219507692307692
2049,Reims,0.6773526153846154
2050,Reims,0.8884159999999999
2051,Reims,0.753328
2052,Reims,0.4640258461538462
2053,Avignon,0.8336873846153846
2054,Avignon,0.46735015384615386
2055,Avignon,0.973478153846154
2056,Avignon,0.22224738461538462
2057,Avignon,0.9680147692307695
2058,Avignon,0.7427335384615384
2059,Avignon,0.6573796923076923
2060,Montauban,0.877286153846154
2061,Montauban,0.6695852307692307
2062,Montauban,0.446064
2063,Montauban,0.9796529230769231
2064,Montauban,0.867700923076923
2065,Montauban,0.6422153846153846
2066,Clermont-Ferrand,0.5933415384615385
2067,Clermont-Ferrand,0.8088369230769231
2068,Clermont-Ferrand,0.6487581538461538
2069,Cergy,0.5673304615384616
2070,Cergy,0.8996184615384615
2071,Cergy,0.9796947692307693
2072,Cergy,0.9671827692307693
2073,Cergy,0.6013144615384616
2074,Cergy,0.8088123076923076
2075,Cergy,0.6160061538461539
2076,Cergy,0.573691076923077
2077,Cergy,0.9324012307692308
2078,Cergy,0.9442400000000001
2079,Cergy,0.9619692307692307
2080,Cergy,0.9803864615384614
2081,Cergy,0.8910424615384616
2082,Cergy,0.7340049230769232
2083,Cergy,0.8712184615384614
2084,Cergy,0.6834412307692308
2085,Cergy,0.7946436923076922
2086,Cergy,0.9152196923076924
2087,Cergy,0.5604172307692308
2088,Reims,0.7940553846153847
2089,Reims,0.4594510769230769
2090,Reims,0.9449329230769231
2091,Reims,0.41806769230769236
2092,Reims,0.9385378461538463
2093,Reims,0.8754006153846152
2094,Avignon,0.9517193846153846
2095,Avignon,0.5959827692307691
2096,Avignon,0.5996307692307692
2097,Avignon,0.7615335384615385
2098,Avignon,0.457344
2099,Avignon,0.9775766153846154
2100,Avignon,0.8996184615384615
2101,Avignon,0.8697132307692307
2102,Avignon,0.14862769230769232
2103,Avignon,0.9200615384615384
2104,Avignon,0.3681156923076923
2105,Avignon,0.8776676923076924
2106,Avignon,0.29237538461538465
2107,Montauban,0.8598264615384615
2108,Montauban,0.6901612307692307
2109,Montauban,0.3721846153846154
2110,Montauban,0.9174744615384615
2111,Montauban,0.8140996923076923
2112,Montauban,0.7581390769230769
2113,Montauban,0.7315495384615385
2114,Montauban,0.6777686153846155
2115,Clermont-Ferrand,0.8134449230769231
2116,Clermont-Ferrand,0.9906843076923079
2117,Clermont-Ferrand,0.808969846153846
2118,Cergy,0.9888775384615385
2119,Cergy,0.7318633846153847
2120,Cergy,0.7858018461538462
2121,Cergy,0.9489723076923077
2122,Cergy,0.8969932307692309
2123,Cergy,0.8730584615384617
2124,Cergy,0.9296603076923076
2125,Cergy,0.6205661538461539
2126,Cergy,0.5119975384615385
2127,Cergy,0.8597772307692307
2128,Cergy,0.5892627692307693
2129,Cergy,0.8562289230769231
2130,Cergy,0.1829046153846154
2131,Cergy,0.8380947692307693
2132,Cergy,0.5535556923076923
2133,Cergy,0.9727187692307693
2134,Cergy,0.7415089230769232
2135,Cergy,0.909382153846154
2136,Cergy,0.9385378461538463
2137,Cergy,0.39439753846153847
2138,Cergy,0.8954326153846154
2139,Cergy,0.7749206153846153
2140,Reims,0.867652923076923
2141,Reims,0.948827076923077
2142,Reims,0.9873033846153847
2143,Reims,0.5104467692307691
2144,Avignon,0.7035716923076923
2145,Avignon,0.9478867692307692
2146,Avignon,0.6187187692307693
2147,Avignon,0.9212603076923079
2148,Avignon,0.9887963076923076
2149,Avignon,0.8073132307692308
2150,Avignon,0.6100726153846153
2151,Avignon,0.7388184615384615
2152,Montauban,0.4058363076923077
2153,Montauban,0.7210240000000001
2154,Montauban,0.6016824615384616
2155,Montauban,0.5399532307692307
2156,Montauban,0.8271901538461538
2157,Clermont-Ferrand,0.7875655384615384
2158,Clermont-Ferrand,0.7223876923076923
2159,Clermont-Ferrand,0.9349292307692307
2160,Cergy,0.9171938461538462
2161,Cergy,0.8380947692307693
2162,Cergy,0.6773218461538462
2163,Cergy,0.8333489230769232
2164,Cergy,0.4483556923076924
2165,Cergy,0.7838030769230769
2166,Cergy,0.5319507692307693
2167,Cergy,0.8415015384615384
2168,Cergy,0.38189292307692313
2169,Cergy,0.8088123076923076
2170,Cergy,0.9969403076923078
2171,Cergy,0.9505366153846153
2172,Cergy,0.5790498461538461
2173,Cergy,0.9131606153846153
2174,Cergy,0.6831778461538461
2175,Cergy,0.768132923076923
2176,Cergy,0.3838843076923077
2177,Cergy,0.9635347692307692
2178,Cergy,0.6015729230769231
2179,Cergy,0.9589932307692307
2180,Cergy,0.44908307692307703
2181,Cergy,0.9807507692307693
2182,Cergy,0.028652307692307696
2183,Reims,0.8041932307692308
2184,Reims,0.6224492307692308
2185,Reims,0.8852972307692306
2186,Reims,0.9867975384615385
2187,Reims,0.48275199999999996
2188,Reims,0.6239409230769231
2189,Reims,0.8486043076923077
2190,Reims,0.9348147692307692
2191,Avignon,0.9045575384615384
2192,Avignon,0.7880061538461538
2193,Avignon,0.700075076923077
2194,Avignon,0.8079396923076922
2195,Avignon,0.8968196923076924
2196,Avignon,0.7029267692307691
2197,Montauban,0.8922609230769231
2198,Montauban,0.9065021538461538
2199,Montauban,0.42395569230769237
2200,Montauban,0.9474658461538461
2201,Montauban,0.12811323076923078
2202,Clermont-Ferrand,0.4861070769230769
2203,Clermont-Ferrand,0.6891766153846154
2204,Cergy,0.5970018461538462
2205,Cergy,0.4454153846153846
2206,Cergy,0.8546203076923079
2207,Cergy,0.8958276923076923
2208,Cergy,0.9400147692307692
2209,Cergy,0.5801230769230769
2210,Cergy,0.9527089230769231
2211,Cergy,0.8474732307692306
2212,Cergy,0.26104615384615387
2213,Cergy,0.7838030769230769
2214,Cergy,0.76224
2215,Cergy,0.972502153846154
2216,Cergy,0.6261021538461539
2217,Cergy,0.903908923076923
2218,Cergy,0.7981021538461538
2219,Cergy,0.9874264615384615
2220,Cergy,0.8226412307692307
2221,Reims,0.45596307692307686
2222,Reims,0.9613304615384616
2223,Reims,0.801712
2224,Reims,0.7966535384615384
2225,Avignon,0.8347323076923076
2226,Avignon,0.9941120000000001
2227,Avignon,0.988224
2228,Avignon,0.7236923076923076
2229,Avignon,0.5681661538461539
2230,Avignon,0.9780775384615384
2231,Avignon,0.42198769230769234
2232,Montauban,0.8648480000000001
2233,Montauban,0.9174892307692307
2234,Montauban,0.5189698461538461
2235,Clermont-Ferrand,0.5351975384615385
2236,Clermont-Ferrand,0.9381932307692308
2237,Clermont-Ferrand,0.19456738461538461
2238,Cergy,0.687254153846154
2239,Cergy,0.9684529230769231
2240,Cergy,0.3448061538461539
2241,Cergy,0.8447852307692308
2242,Cergy,0.990486153846154
2243,Cergy,0.7559815384615384
2244,Cergy,0.8039335384615386
2245,Cergy,0.5612467692307692
2246,Cergy,0.9813046153846154
2247,Cergy,0.2596516923076923
2248,Cergy,0.9064640000000002
2249,Cergy,0.9891163076923077
2250,Cergy,0.9247052307692307
2251,Cergy,0.7134966153846154
2252,Cergy,0.9202018461538463
2253,Cergy,0.8733821538461538
2254,Cergy,0.8934547692307694
2255,Cergy,0.6512
2256,Cergy,0.9750006153846154
2257,Cergy,0.4684652307692308
2258,Reims,0.6044664615384616
2259,Reims,0.970987076923077
2260,Reims,0.895492923076923
2261,Reims,0.7591692307692307
2262,Reims,0.6132996923076923
2263,Reims,0.5878978461538462
2264,Avignon,0.6429378461538462
2265,Avignon,0.9648073846153847
2266,Avignon,0.860576
2267,Avignon,0.5913009230769231
2268,Avignon,0.766848
2269,Avignon,0.41532061538461534
2270,Montauban,0.9977858461538462
2271,Montauban,0.9883027692307692
2272,Montauban,0.9491569230769231
2273,Montauban,0.637124923076923
2274,Clermont-Ferrand,0.4467052307692308
2275,Clermont-Ferrand,0.9046978461538461
2276,Clermont-Ferrand,0.8479901538461537
2277,Cergy,0.9961046153846151
2278,Cergy,0.7788196923076923
2279,Cergy,0.8246264615384615
2280,Cergy,0.9778338461538462
2281,Cergy,0.8567409230769232
2282,Cergy,0.9437981538461538
2283,Cergy,0.821636923076923
2284,Cergy,0.9927532307692308
2285,Cergy,0.694848
2286,Cergy,0.8134449230769231
2287,Cergy,0.5179544615384615
2288,Cergy,0.9777341538461538
2289,Cergy,0.8737083076923077
2290,Cergy,0.8294153846153847
2291,Cergy,0.954827076923077
2292,Cergy,0.7750264615384616
2293,Cergy,0.24832615384615386
2294,Cergy,0.9129895384615385
2295,Cergy,0.7906166153846154
2296,Reims,0.9479581538461539
2297,Reims,0.5570166153846153
2298,Reims,0.9001759999999999
2299,Reims,0.5354596923076923
2300,Reims,0.9316381538461538
2301,Reims,0.7278030769230769
2302,Avignon,0.8243618461538463
2303,Avignon,0.8183310769230769
2304,Avignon,0.3645870769230769
2305,Avignon,0.7030153846153846
2306,Montauban,0.9974252307692306
2307,Montauban,0.8700246153846153
2308,Montauban,0.9536652307692307
2309,Montauban,0.42326646153846154
2310,Clermont-Ferrand,0.6140861538461538
2311,Cergy,0.8215015384615385
2312,Cergy,0.8871286153846154
2313,Cergy,0.8669009230769232
2314,Cergy,0.942155076923077
2315,Cergy,0.5501046153846154
2316,Cergy,0.7764098461538461
2317,Cergy,0.9898683076923077
2318,Cergy,0.675248
2319,Cergy,0.34835692307692306
2320,Cergy,0.7506695384615386
2321,Cergy,0.8655323076923077
2322,Cergy,0.8072381538461539
2323,Cergy,0.8525489230769231
2324,Cergy,0.5342879999999999
2325,Cergy,0.8991815384615384
2326,Cergy,0.36527015384615386
2327,Cergy,0.8237723076923077
2328,Cergy,0.5230596923076923
2329,Cergy,0.8604196923076924
2330,Cergy,0.3004861538461539
2331,Reims,0.9898683076923077
2332,Reims,0.5583384615384616
2333,Reims,0.865604923076923
2334,Reims,0.7366239999999998
2335,Reims,0.40912492307692305
2336,Avignon,0.8670670769230768
2337,Avignon,0.7656369230769229
2338,Avignon,0.7861415384615384
2339,Avignon,0.7836615384615384
2340,Avignon,0.8826006153846153
2341,Avignon,0.49238769230769236
2342,Avignon,0.7315495384615385
2343,Avignon,0.4163286153846154
2344,Avignon,0.9568947692307693
2345,Montauban,0.6462387692307693
2346,Montauban,0.9560049230769231
2347,Clermont-Ferrand,0.45157907692307697
2348,Clermont-Ferrand,0.8134449230769231
2349,Clermont-Ferrand,0.8105563076923076
2350,Clermont-Ferrand,0.7887950769230769
2351,Clermont-Ferrand,0.9689907692307693
2352,Clermont-Ferrand,0.6203076923076923
2353,Cergy,0.9386707692307693
2354,Cergy,0.9760307692307694
2355,Cergy,0.5941636923076923
2356,Cergy,0.5965563076923077
2357,Cergy,0.9474658461538461
2358,Cergy,0.8923249230769229
2359,Cergy,0.5947372307692308
2360,Cergy,0.6412283076923078
2361,Cergy,0.7462818461538461
2362,Cergy,0.6099987692307692
2363,Cergy,0.5756787692307693
2364,Cergy,0.9484196923076923
2365,Cergy,0.9127433846153845
2366,Cergy,0.8922781538461539
2367,Cergy,0.13244061538461538
2368,Cergy,0.9022424615384617
2369,Cergy,0.7156332307692308
2370,Cergy,0.7477193846153847
2371,Cergy,0.6596184615384616
2372,Cergy,0.9875507692307692
2373,Cergy,0.4835864615384616
2374,Cergy,0.8380947692307693
2375,Cergy,0.5584984615384615
2376,Cergy,0.7908196923076924
2377,Cergy,0.9996
2378,Reims,0.9411273846153848
2379,Reims,0.9813341538461537
2380,Reims,0.9676455384615383
2381,Reims,0.8034596923076924
2382,Avignon,0.3823778461538462
2383,Avignon,0.8989587692307691
2384,Avignon,0.3631163076923077
2385,Avignon,0.8379692307692307
2386,Avignon,0.41802830769230764
2387,Avignon,0.8821796923076924
2388,Avignon,0.8298990769230769
2389,Avignon,0.8885981538461538
2390,Avignon,0.7319470769230769
2391,Montauban,0.19393230769230768
2392,Montauban,0.8606104615384615
2393,Montauban,0.726020923076923
2394,Montauban,0.5914916923076923
2395,Montauban,0.6879163076923078
2396,Montauban,0.8064
2397,Clermont-Ferrand,0.8020627692307691
2398,Clermont-Ferrand,0.660608
2399,Clermont-Ferrand,0.5154252307692309
2400,Cergy,0.8611963076923077
2401,Cergy,0.6573575384615384
2402,Cergy,0.7379716923076923
2403,Cergy,0.9167113846153846
2404,Cergy,0.8897723076923079
2405,Cergy,0.9318116923076922
2406,Cergy,0.9657809230769231
2407,Cergy,0.3138067692307692
2408,Cergy,0.7728787692307693
2409,Cergy,0.9952578461538462
2410,Cergy,0.6668713846153846
2411,Cergy,0.8550301538461538
2412,Cergy,0.782155076923077
2413,Cergy,0.8107938461538463
2414,Cergy,0.9019975384615385
2415,Cergy,0.9502030769230768
2416,Cergy,0.20489230769230765
2417,Cergy,0.8064
2418,Cergy,0.7648172307692307
2419,Cergy,0.8622621538461537
2420,Cergy,0.5184492307692308
2421,Cergy,0.93008
2422,Cergy,0.9807532307692307
2423,Cergy,0.9848541538461539
2424,Cergy,0.7661144615384615
2425,Cergy,0.3991815384615385
2426,Reims,0.8519126153846154
2427,Reims,0.9716960000000001
2428,Reims,0.5737747692307692
2429,Avignon,0.7121366153846154
2430,Avignon,0.76464
2431,Avignon,0.645648
2432,Avignon,0.9532393846153847
2433,Avignon,0.3798609230769231
2434,Avignon,0.8319212307692307
2435,Avignon,0.2567630769230769
2436,Avignon,0.8323815384615385
2437,Avignon,0.8493649230769231
2438,Avignon,0.2412
2439,Montauban,0.96736
2440,Montauban,0.9950806153846155
2441,Montauban,0.47169353846153844
2442,Clermont-Ferrand,0.16459200000000002
2443,Cergy,0.9663310769230768
2444,Cergy,0.9209981538461539
2445,Cergy,0.8697969230769231
2446,Cergy,0.4966523076923077
2447,Cergy,0.7152307692307692
2448,Cergy,0.8474424615384616
2449,Cergy,0.8550301538461538
2450,Cergy,0.9439187692307693
2451,Cergy,0.9799458461538463
2452,Cergy,0.8381846153846154
2453,Cergy,0.8379692307692307
2454,Cergy,0.813056
2455,Cergy,0.6255864615384616
2456,Cergy,0.5723249230769231
2457,Cergy,0.8958227692307693
2458,Cergy,0.777942153846154
2459,Cergy,0.38076676923076924
2460,Cergy,0.8930683076923077
2461,Cergy,0.8223556923076925
2462,Cergy,0.9460430769230769
2463,Cergy,0.9862818461538462
2464,Reims,0.7975655384615384
2465,Reims,0.8068110769230769
2466,Reims,0.6432073846153846
2467,Reims,0.8110978461538461
2468,Reims,0.329744
2469,Reims,0.9383003076923078
2470,Reims,0.1827323076923077
2471,Avignon,0.9506916923076923
2472,Avignon,0.9317046153846155
2473,Avignon,0.9146707692307693
2474,Avignon,0.7545206153846153
2475,Avignon,0.7802523076923077
2476,Montauban,0.5630116923076923
2477,Clermont-Ferrand,0.8230203076923077
2478,Clermont-Ferrand,0.3327975384615385
2479,Clermont-Ferrand,0.7449784615384615
2480,Clermont-Ferrand,0.5632615384615386
2481,Cergy,0.6499901538461539
2482,Cergy,0.9743163076923076
2483,Cergy,0.1435667692307692
2484,Cergy,0.8781390769230769
2485,Cergy,0.990708923076923
2486,Cergy,0.9838203076923077
2487,Cergy,0.9898990769230769
2488,Cergy,0.8585378461538462
2489,Cergy,0.6516430769230771
2490,Cergy,0.6618781538461539
2491,Cergy,0.4506584615384615
2492,Cergy,0.8663741538461538
2493,Cergy,0.6714350769230769
2494,Cergy,0.9941932307692306
2495,Cergy,0.5426412307692308
2496,Cergy,0.9816492307692309
2497,Cergy,0.14996553846153846
2498,Cergy,0.9803938461538461
2499,Cergy,0.9440295384615385
2500,Cergy,0.46843323076923077
2501,Reims,0.8491076923076922
2502,Reims,0.8583138461538461
2503,Reims,0.9075913846153846
2504,Reims,0.9521686153846153
2505,Reims,0.8032787692307691
2506,Reims,0.5881513846153846
2507,Reims,0.7460479999999999
2508,Reims,0.522742153846154
2509,Avignon,0.9474658461538461
2510,Avignon,0.9670030769230767
2511,Avignon,0.9734079999999999
2512,Avignon,0.43406153846153855
2513,Avignon,0.8270769230769232
2514,Avignon,0.9184763076923077
2515,Avignon,0.8077353846153843
2516,Avignon,0.23854646153846157
2517,Montauban,0.6135163076923078
2518,Montauban,0.9797156923076922
2519,Montauban,0.7841907692307692
2520,Montauban,0.913104
2521,Montauban,0.5802055384615384
2522,Montauban,0.9430449230769229
2523,Clermont-Ferrand,0.5920799999999999
2524,Cergy,0.42721723076923074
2525,Cergy,0.8294055384615385
2526,Cergy,0.4924061538461539
2527,Cergy,0.8801747692307693
2528,Cergy,0.9662449230769231
2529,Cergy,0.889566769230769
2530,Cergy,0.2955889230769231
2531,Cergy,0.9689046153846154
2532,Cergy,0.6239409230769231
2533,Cergy,0.9765083076923078
2534,Cergy,0.887492923076923
2535,Cergy,0.9774338461538461
2536,Cergy,0.7218904615384615
2537,Cergy,0.8193870769230769
2538,Reims,0.8053932307692308
2539,Reims,0.9316923076923077
2540,Reims,0.8363175384615384
2541,Reims,0.9820356923076924
2542,Reims,0.5715163076923077
2543,Avignon,0.8932160000000001
2544,Avignon,0.86856
2545,Avignon,0.8646523076923077
2546,Avignon,0.2681501538461538
2547,Avignon,0.9471310769230772
2548,Avignon,0.3211372307692308
2549,Montauban,0.9830227692307691
2550,Montauban,0.9125686153846156
2551,Montauban,0.25153846153846154
2552,Clermont-Ferrand,0.8398227692307692
2553,Clermont-Ferrand,0.50816
2554,Clermont-Ferrand,0.8891076923076923
2555,Clermont-Ferrand,0.2933538461538462
2556,Cergy,0.9952726153846153
2557,Cergy,0.5826560000000001
2558,Cergy,0.8948849230769231
2559,Cergy,0.7037993846153846
2560,Cergy,0.5923593846153846
2561,Cergy,0.8434116923076924
2562,Cergy,0.9151667692307691
2563,Cergy,0.6996603076923077
2564,Cergy,0.5450289230769231
2565,Cergy,0.9239163076923077
2566,Cergy,0.4598067692307692
2567,Cergy,0.9287901538461537
2568,Cergy,0.7315495384615385
2569,Cergy,0.6134941538461539
2570,Cergy,0.7220418461538461
2571,Cergy,0.8140147692307692
2572,Cergy,0.9780775384615384
2573,Cergy,0.7145993846153847
2574,Cergy,0.9712947692307692
2575,Cergy,0.7570424615384617
2576,Cergy,0.8939963076923076
2577,Cergy,0.8383864615384616
2578,Cergy,0.3928763076923077
2579,Cergy,0.8684307692307692
2580,Cergy,0.8200627692307693
2581,Cergy,0.29296246153846156
2582,Reims,0.7552147692307691
2583,Reims,0.9284836923076923
2584,Reims,0.8352172307692308
2585,Reims,0.8143347692307692
2586,Reims,0.5352836923076922
2587,Avignon,0.8093107692307693
2588,Avignon,0.966500923076923
2589,Avignon,0.9990215384615385
2590,Avignon,0.39117784615384615
2591,Avignon,0.9224393846153848
2592,Montauban,0.6265501538461539
2593,Montauban,0.5345673846153846
2594,Montauban,0.9363224615384613
2595,Montauban,0.08412923076923078
2596,Clermont-Ferrand,0.7084443076923077
2597,Cergy,0.537136
2598,Cergy,0.50848
2599,Cergy,0.7682953846153846
2600,Cergy,0.9050067692307691
2601,Cergy,0.9804935384615384
2602,Cergy,0.9422904615384615
2603,Cergy,0.70064
2604,Cergy,0.3917833846153846
2605,Cergy,0.8877883076923075
2606,Cergy,0.5526855384615385
2607,Cergy,0.8931015384615384
2608,Cergy,0.9964024615384616
2609,Cergy,0.9331876923076923
2610,Cergy,0.7214473846153846
2611,Cergy,0.9191753846153845
2612,Cergy,0.9026744615384614
2613,Cergy,0.9166313846153847
2614,Cergy,0.4567089230769231
2615,Cergy,0.9739236923076923
2616,Cergy,0.9707323076923076
2617,Cergy,0.3539347692307692
2618,Cergy,0.8865181538461538
2619,Cergy,0.8688873846153847
2620,Cergy,0.8084652307692309
2621,Cergy,0.7323076923076923
2622,Reims,0.8359766153846153
2623,Reims,0.9424307692307691
2624,Reims,0.47480123076923075
2625,Reims,0.7038941538461538
2626,Reims,0.9267027692307692
2627,Reims,0.1275076923076923
2628,Avignon,0.6336196923076923
2629,Avignon,0.5501833846153846
2630,Avignon,0.5927913846153846
2631,Avignon,0.9289686153846154
2632,Avignon,0.2688
2633,Avignon,0.9751003076923078
2634,Avignon,0.632356923076923
2635,Avignon,0.7443692307692308
2636,Avignon,0.2612676923076923
2637,Montauban,0.9325181538461539
2638,Montauban,0.83088
2639,Montauban,0.37042215384615385
2640,Montauban,0.9304615384615383
2641,Montauban,0.2957833846153846
2642,Clermont-Ferrand,0.6984467692307693
2643,Clermont-Ferrand,0.6647335384615385
2644,Cergy,0.6122486153846154
2645,Cergy,0.6418953846153846
2646,Cergy,0.9525698461538461
2647,Cergy,0.9681833846153848
2648,Cergy,0.9841587692307695
2649,Cergy,0.7217649230769231
2650,Cergy,0.8064
2651,Cergy,0.8646695384615385
2652,Cergy,0.8357316923076923
2653,Cergy,0.41987938461538465
2654,Cergy,0.7038941538461538
2655,Cergy,0.7299716923076922
2656,Cergy,0.9999126153846155
2657,Cergy,0.6613107692307691
2658,Cergy,0.9976160000000001
2659,Cergy,0.9887175384615384
2660,Cergy,0.9354166153846152
2661,Cergy,0.4861883076923077
2662,Reims,0.780676923076923
2663,Reims,0.9444406153846153
2664,Reims,0.7943630769230767
2665,Reims,0.4601107692307692
2666,Reims,0.837380923076923
2667,Reims,0.35934276923076924
2668,Avignon,0.14296492307692307
2669,Avignon,0.9657403076923076
2670,Avignon,0.9232713846153846
2671,Avignon,0.9961796923076923
2672,Avignon,0.9700209230769229
2673,Avignon,0.6718953846153848
2674,Montauban,0.6660246153846153
2675,Montauban,0.9764578461538462
2676,Montauban,0.4022252307692307
2677,Montauban,0.8133144615384615
2678,Montauban,0.8705156923076923
2679,Montauban,0.2743396923076923
2680,Montauban,0.7420996923076923
2681,Montauban,0.8684307692307692
2682,Clermont-Ferrand,0.8046818461538463
2683,Clermont-Ferrand,0.7172886153846154
2684,Cergy,0.6969046153846155
2685,Cergy,0.9346215384615383
2686,Cergy,0.8435655384615384
2687,Cergy,0.8413070769230767
2688,Cergy,0.7900701538461539
2689,Cergy,0.9065575384615384
2690,Cergy,0.9492639999999999
2691,Cergy,0.966891076923077
2692,Cergy,0.772900923076923
2693,Cergy,0.8907753846153846
