,fill_rate,from_warehouse,kind
6952,0.8059458461538462,Avignon,Scenario 3 with delay=2
6953,0.9630018461538461,Avignon,Scenario 3 with delay=2
6954,0.983220923076923,Avignon,Scenario 3 with delay=2
6955,0.8495003076923077,Avignon,Scenario 3 with delay=2
6956,0.8247113846153846,Avignon,Scenario 3 with delay=2
6957,0.9310240000000001,Cergy,Scenario 3 with delay=2
6958,0.9001920000000001,Cergy,Scenario 3 with delay=2
6959,0.9919433846153846,Cergy,Scenario 3 with delay=2
6960,0.968454153846154,Cergy,Scenario 3 with delay=2
6961,0.8061858461538461,Cergy,Scenario 3 with delay=2
6962,0.8446744615384614,Cergy,Scenario 3 with delay=2
6963,0.8338178461538461,Cergy,Scenario 3 with delay=2
6964,0.6908270769230769,Cergy,Scenario 3 with delay=2
6965,0.9959003076923076,Cergy,Scenario 3 with delay=2
6966,0.9684012307692307,Cergy,Scenario 3 with delay=2
6967,0.998192,Cergy,Scenario 3 with delay=2
6968,0.9811224615384614,Cergy,Scenario 3 with delay=2
6969,0.9387323076923075,Cergy,Scenario 3 with delay=2
6970,0.6329673846153846,Cergy,Scenario 3 with delay=2
6971,0.9258276923076924,Cergy,Scenario 3 with delay=2
6972,0.9913156923076925,Cergy,Scenario 3 with delay=2
6973,0.9212886153846155,Cergy,Scenario 3 with delay=2
6974,0.9280529230769231,Cergy,Scenario 3 with delay=2
6975,0.9552061538461537,Cergy,Scenario 3 with delay=2
6976,0.8451815384615385,Cergy,Scenario 3 with delay=2
6977,0.8641452307692308,Cergy,Scenario 3 with delay=2
6978,0.7231138461538461,Cergy,Scenario 3 with delay=2
6979,0.9782941538461539,Cergy,Scenario 3 with delay=2
6980,0.9617612307692308,Cergy,Scenario 3 with delay=2
6981,0.9731249230769231,Montauban,Scenario 3 with delay=2
6982,0.9153735384615382,Montauban,Scenario 3 with delay=2
6983,0.963494153846154,Montauban,Scenario 3 with delay=2
6984,0.9152295384615384,Montauban,Scenario 3 with delay=2
6985,0.9404332307692307,Montauban,Scenario 3 with delay=2
6986,0.940096,Épinal,Scenario 3 with delay=2
6987,0.8996184615384615,Épinal,Scenario 3 with delay=2
6988,0.9520910769230767,Épinal,Scenario 3 with delay=2
6989,0.9943889230769231,Épinal,Scenario 3 with delay=2
6990,0.9476332307692308,Épinal,Scenario 3 with delay=2
6991,0.8065366153846155,Rennes,Scenario 3 with delay=2
6992,0.9517895384615384,Rennes,Scenario 3 with delay=2
6993,0.4793427692307692,Rennes,Scenario 3 with delay=2
6994,0.8990904615384616,Rennes,Scenario 3 with delay=2
6995,0.8996184615384615,Avignon,Scenario 3 with delay=2
6996,0.3535753846153846,Avignon,Scenario 3 with delay=2
6997,0.999190153846154,Avignon,Scenario 3 with delay=2
6998,0.9429378461538461,Avignon,Scenario 3 with delay=2
6999,0.5808246153846154,Avignon,Scenario 3 with delay=2
7000,0.8408393846153845,Avignon,Scenario 3 with delay=2
7001,0.863872,Avignon,Scenario 3 with delay=2
7002,0.959844923076923,Avignon,Scenario 3 with delay=2
7003,0.9575987692307693,Avignon,Scenario 3 with delay=2
7004,0.8427261538461539,Avignon,Scenario 3 with delay=2
7005,0.966516923076923,Avignon,Scenario 3 with delay=2
7006,0.9258363076923076,Avignon,Scenario 3 with delay=2
7007,0.7553624615384615,Avignon,Scenario 3 with delay=2
7008,0.9647261538461539,Avignon,Scenario 3 with delay=2
7009,0.787648,Avignon,Scenario 3 with delay=2
7010,0.9293070769230768,Avignon,Scenario 3 with delay=2
7011,0.9822006153846154,Cergy,Scenario 3 with delay=2
7012,0.9552578461538461,Cergy,Scenario 3 with delay=2
7013,0.9570116923076922,Cergy,Scenario 3 with delay=2
7014,0.7733070769230771,Cergy,Scenario 3 with delay=2
7015,0.9174867692307692,Cergy,Scenario 3 with delay=2
7016,0.9854375384615385,Cergy,Scenario 3 with delay=2
7017,0.9637796923076923,Cergy,Scenario 3 with delay=2
7018,0.8654916923076924,Cergy,Scenario 3 with delay=2
7019,0.9614326153846153,Cergy,Scenario 3 with delay=2
7020,0.914688,Cergy,Scenario 3 with delay=2
7021,0.9964135384615385,Cergy,Scenario 3 with delay=2
7022,0.9617624615384615,Cergy,Scenario 3 with delay=2
7023,0.996928,Cergy,Scenario 3 with delay=2
7024,0.9993280000000001,Cergy,Scenario 3 with delay=2
7025,0.9905636923076923,Cergy,Scenario 3 with delay=2
7026,0.9670203076923077,Cergy,Scenario 3 with delay=2
7027,0.9887458461538462,Cergy,Scenario 3 with delay=2
7028,0.9533932307692308,Cergy,Scenario 3 with delay=2
7029,0.9976996923076922,Cergy,Scenario 3 with delay=2
7030,0.9740836923076923,Cergy,Scenario 3 with delay=2
7031,0.9902843076923077,Cergy,Scenario 3 with delay=2
7032,0.9737673846153846,Cergy,Scenario 3 with delay=2
7033,0.9044406153846154,Cergy,Scenario 3 with delay=2
7034,0.8727778461538462,Cergy,Scenario 3 with delay=2
7035,0.6345181538461538,Montauban,Scenario 3 with delay=2
7036,0.9015064615384615,Montauban,Scenario 3 with delay=2
7037,0.9763064615384616,Montauban,Scenario 3 with delay=2
7038,0.9582375384615386,Montauban,Scenario 3 with delay=2
7039,0.9571372307692307,Montauban,Scenario 3 with delay=2
7040,0.9304615384615383,Montauban,Scenario 3 with delay=2
7041,0.8714879999999999,Montauban,Scenario 3 with delay=2
7042,0.7564824615384617,Montauban,Scenario 3 with delay=2
7043,0.8270719999999999,Épinal,Scenario 3 with delay=2
7044,0.7394953846153847,Épinal,Scenario 3 with delay=2
7045,0.8783335384615386,Épinal,Scenario 3 with delay=2
7046,0.8133476923076922,Épinal,Scenario 3 with delay=2
7047,0.9259926153846153,Épinal,Scenario 3 with delay=2
7048,0.8110560000000001,Épinal,Scenario 3 with delay=2
7049,0.972128,Rennes,Scenario 3 with delay=2
7050,0.6284615384615385,Rennes,Scenario 3 with delay=2
7051,0.8978424615384615,Rennes,Scenario 3 with delay=2
7052,0.9435667692307694,Rennes,Scenario 3 with delay=2
7053,0.8958276923076923,Rennes,Scenario 3 with delay=2
7054,0.8588553846153846,Rennes,Scenario 3 with delay=2
7055,0.3269378461538462,Rennes,Scenario 3 with delay=2
7056,0.9463126153846152,Avignon,Scenario 3 with delay=2
7057,0.6413981538461538,Avignon,Scenario 3 with delay=2
7058,0.9462720000000001,Avignon,Scenario 3 with delay=2
7059,0.7887950769230769,Avignon,Scenario 3 with delay=2
7060,0.9172824615384616,Avignon,Scenario 3 with delay=2
7061,0.8276923076923077,Avignon,Scenario 3 with delay=2
7062,0.951483076923077,Avignon,Scenario 3 with delay=2
7063,0.8424923076923077,Avignon,Scenario 3 with delay=2
7064,0.8987409230769231,Avignon,Scenario 3 with delay=2
7065,0.48892307692307696,Avignon,Scenario 3 with delay=2
7066,0.9385907692307691,Avignon,Scenario 3 with delay=2
7067,0.9948258461538463,Avignon,Scenario 3 with delay=2
7068,0.9841600000000001,Avignon,Scenario 3 with delay=2
7069,0.7864356923076923,Avignon,Scenario 3 with delay=2
7070,0.9956455384615384,Cergy,Scenario 3 with delay=2
7071,0.9501932307692307,Cergy,Scenario 3 with delay=2
7072,0.965275076923077,Cergy,Scenario 3 with delay=2
7073,0.9960270769230769,Cergy,Scenario 3 with delay=2
7074,0.9877267692307693,Cergy,Scenario 3 with delay=2
7075,0.9524233846153846,Cergy,Scenario 3 with delay=2
7076,0.8918215384615384,Cergy,Scenario 3 with delay=2
7077,0.9882904615384615,Cergy,Scenario 3 with delay=2
7078,0.9935692307692309,Cergy,Scenario 3 with delay=2
7079,0.994052923076923,Cergy,Scenario 3 with delay=2
7080,0.989872,Cergy,Scenario 3 with delay=2
7081,0.956713846153846,Cergy,Scenario 3 with delay=2
7082,0.8996184615384615,Cergy,Scenario 3 with delay=2
7083,0.9680590769230768,Cergy,Scenario 3 with delay=2
7084,0.9830412307692308,Cergy,Scenario 3 with delay=2
7085,0.8439581538461539,Cergy,Scenario 3 with delay=2
7086,0.9094215384615385,Cergy,Scenario 3 with delay=2
7087,0.9564270769230769,Cergy,Scenario 3 with delay=2
7088,0.9370203076923078,Cergy,Scenario 3 with delay=2
7089,0.8231532307692309,Cergy,Scenario 3 with delay=2
7090,0.9012479999999999,Cergy,Scenario 3 with delay=2
7091,0.9746412307692307,Cergy,Scenario 3 with delay=2
7092,0.9396406153846153,Cergy,Scenario 3 with delay=2
7093,0.41132307692307696,Montauban,Scenario 3 with delay=2
7094,0.8640701538461539,Montauban,Scenario 3 with delay=2
7095,0.9340996923076923,Montauban,Scenario 3 with delay=2
7096,0.7294559999999999,Montauban,Scenario 3 with delay=2
7097,0.822356923076923,Montauban,Scenario 3 with delay=2
7098,0.9494498461538461,Épinal,Scenario 3 with delay=2
7099,0.9299446153846155,Épinal,Scenario 3 with delay=2
7100,0.9624246153846154,Épinal,Scenario 3 with delay=2
7101,0.952961230769231,Épinal,Scenario 3 with delay=2
7102,0.8310596923076923,Épinal,Scenario 3 with delay=2
7103,0.9579667692307693,Épinal,Scenario 3 with delay=2
7104,0.6062646153846153,Épinal,Scenario 3 with delay=2
7105,0.9079064615384614,Rennes,Scenario 3 with delay=2
7106,0.765707076923077,Rennes,Scenario 3 with delay=2
7107,0.9627433846153846,Rennes,Scenario 3 with delay=2
7108,0.9003323076923077,Rennes,Scenario 3 with delay=2
7109,0.49556923076923076,Rennes,Scenario 3 with delay=2
7110,0.8754966153846154,Avignon,Scenario 3 with delay=2
7111,0.8223335384615384,Avignon,Scenario 3 with delay=2
7112,0.8505181538461539,Avignon,Scenario 3 with delay=2
7113,0.9173464615384614,Avignon,Scenario 3 with delay=2
7114,0.7376984615384615,Avignon,Scenario 3 with delay=2
7115,0.9367950769230768,Avignon,Scenario 3 with delay=2
7116,0.6972553846153846,Avignon,Scenario 3 with delay=2
7117,0.8858326153846154,Avignon,Scenario 3 with delay=2
7118,0.8663200000000001,Avignon,Scenario 3 with delay=2
7119,0.7492381538461538,Avignon,Scenario 3 with delay=2
7120,0.8452763076923075,Avignon,Scenario 3 with delay=2
7121,0.88352,Cergy,Scenario 3 with delay=2
7122,0.9612246153846155,Cergy,Scenario 3 with delay=2
7123,0.9022732307692308,Cergy,Scenario 3 with delay=2
7124,0.8208184615384614,Cergy,Scenario 3 with delay=2
7125,0.975643076923077,Cergy,Scenario 3 with delay=2
7126,0.8930498461538463,Cergy,Scenario 3 with delay=2
7127,0.6489563076923077,Cergy,Scenario 3 with delay=2
7128,0.9761661538461537,Cergy,Scenario 3 with delay=2
7129,0.9011458461538461,Cergy,Scenario 3 with delay=2
7130,0.9599249230769232,Cergy,Scenario 3 with delay=2
7131,0.8998363076923075,Cergy,Scenario 3 with delay=2
7132,0.8580886153846156,Cergy,Scenario 3 with delay=2
7133,0.9243569230769231,Cergy,Scenario 3 with delay=2
7134,0.7709316923076923,Cergy,Scenario 3 with delay=2
7135,0.6920738461538462,Cergy,Scenario 3 with delay=2
7136,0.943254153846154,Cergy,Scenario 3 with delay=2
7137,0.8674363076923077,Cergy,Scenario 3 with delay=2
7138,0.9300726153846154,Cergy,Scenario 3 with delay=2
7139,0.8346535384615386,Cergy,Scenario 3 with delay=2
7140,0.9437723076923077,Cergy,Scenario 3 with delay=2
7141,0.8491224615384616,Cergy,Scenario 3 with delay=2
7142,0.9814867692307693,Cergy,Scenario 3 with delay=2
7143,0.7056947692307693,Cergy,Scenario 3 with delay=2
7144,0.7599483076923077,Cergy,Scenario 3 with delay=2
7145,0.9971273846153847,Cergy,Scenario 3 with delay=2
7146,0.3218264615384615,Montauban,Scenario 3 with delay=2
7147,0.8975163076923078,Montauban,Scenario 3 with delay=2
7148,0.8919298461538462,Montauban,Scenario 3 with delay=2
7149,0.8836,Montauban,Scenario 3 with delay=2
7150,0.9664849230769232,Épinal,Scenario 3 with delay=2
7151,0.9387323076923075,Épinal,Scenario 3 with delay=2
7152,0.9796221538461539,Épinal,Scenario 3 with delay=2
7153,0.724715076923077,Épinal,Scenario 3 with delay=2
7154,0.9823187692307692,Épinal,Scenario 3 with delay=2
7155,0.9726350769230769,Épinal,Scenario 3 with delay=2
7156,0.9650559999999999,Épinal,Scenario 3 with delay=2
7157,0.9900172307692309,Épinal,Scenario 3 with delay=2
7158,0.9149046153846153,Rennes,Scenario 3 with delay=2
7159,0.971232,Rennes,Scenario 3 with delay=2
7160,0.9840123076923077,Rennes,Scenario 3 with delay=2
7161,0.867392,Rennes,Scenario 3 with delay=2
7162,0.9304615384615383,Rennes,Scenario 3 with delay=2
7163,0.6604701538461539,Rennes,Scenario 3 with delay=2
7164,0.9777772307692308,Avignon,Scenario 3 with delay=2
7165,0.5046424615384616,Avignon,Scenario 3 with delay=2
7166,0.5835483076923077,Avignon,Scenario 3 with delay=2
7167,0.9854153846153846,Avignon,Scenario 3 with delay=2
7168,0.9999975384615386,Avignon,Scenario 3 with delay=2
7169,0.9581538461538461,Avignon,Scenario 3 with delay=2
7170,0.9333858461538462,Avignon,Scenario 3 with delay=2
7171,0.5891126153846155,Avignon,Scenario 3 with delay=2
7172,0.915323076923077,Avignon,Scenario 3 with delay=2
7173,0.8892332307692309,Avignon,Scenario 3 with delay=2
7174,0.8914313846153847,Avignon,Scenario 3 with delay=2
7175,0.9965796923076925,Cergy,Scenario 3 with delay=2
7176,0.7236923076923076,Cergy,Scenario 3 with delay=2
7177,0.9798756923076923,Cergy,Scenario 3 with delay=2
7178,0.956945230769231,Cergy,Scenario 3 with delay=2
7179,0.8991052307692308,Cergy,Scenario 3 with delay=2
7180,0.9770929230769231,Cergy,Scenario 3 with delay=2
7181,0.9975999999999999,Cergy,Scenario 3 with delay=2
7182,0.9065095384615384,Cergy,Scenario 3 with delay=2
7183,0.9828504615384613,Cergy,Scenario 3 with delay=2
7184,0.8693366153846154,Cergy,Scenario 3 with delay=2
7185,0.9825292307692308,Cergy,Scenario 3 with delay=2
7186,0.945216,Cergy,Scenario 3 with delay=2
7187,0.9886424615384616,Cergy,Scenario 3 with delay=2
7188,0.9056135384615386,Cergy,Scenario 3 with delay=2
7189,0.8640196923076922,Cergy,Scenario 3 with delay=2
7190,0.9851913846153847,Cergy,Scenario 3 with delay=2
7191,0.9217390769230769,Cergy,Scenario 3 with delay=2
7192,0.9945009230769232,Cergy,Scenario 3 with delay=2
7193,0.9580516923076924,Cergy,Scenario 3 with delay=2
7194,0.778724923076923,Cergy,Scenario 3 with delay=2
7195,0.9659323076923079,Cergy,Scenario 3 with delay=2
7196,0.9492184615384617,Cergy,Scenario 3 with delay=2
7197,0.9671606153846154,Cergy,Scenario 3 with delay=2
7198,0.7329612307692308,Cergy,Scenario 3 with delay=2
7199,0.8296529230769231,Cergy,Scenario 3 with delay=2
7200,0.9804443076923076,Montauban,Scenario 3 with delay=2
7201,0.7069587692307692,Montauban,Scenario 3 with delay=2
7202,0.5373243076923078,Montauban,Scenario 3 with delay=2
7203,0.9012479999999999,Montauban,Scenario 3 with delay=2
7204,0.6557932307692309,Montauban,Scenario 3 with delay=2
7205,0.937915076923077,Épinal,Scenario 3 with delay=2
7206,0.8947396923076925,Épinal,Scenario 3 with delay=2
7207,0.7668455384615386,Épinal,Scenario 3 with delay=2
7208,0.8971003076923076,Épinal,Scenario 3 with delay=2
7209,0.4431372307692308,Épinal,Scenario 3 with delay=2
7210,0.7631778461538463,Épinal,Scenario 3 with delay=2
7211,0.9111926153846153,Rennes,Scenario 3 with delay=2
7212,0.5846941538461538,Rennes,Scenario 3 with delay=2
7213,0.9923323076923076,Rennes,Scenario 3 with delay=2
7214,0.367684923076923,Rennes,Scenario 3 with delay=2
7215,0.9858978461538462,Avignon,Scenario 3 with delay=2
7216,0.9856578461538461,Avignon,Scenario 3 with delay=2
7217,0.9677366153846154,Avignon,Scenario 3 with delay=2
7218,0.9896000000000001,Avignon,Scenario 3 with delay=2
7219,0.814336,Avignon,Scenario 3 with delay=2
7220,0.9401193846153847,Avignon,Scenario 3 with delay=2
7221,0.813056,Avignon,Scenario 3 with delay=2
7222,0.5699630769230769,Avignon,Scenario 3 with delay=2
7223,0.9023027692307692,Avignon,Scenario 3 with delay=2
7224,0.8595692307692309,Avignon,Scenario 3 with delay=2
7225,0.8703163076923077,Avignon,Scenario 3 with delay=2
7226,0.898747076923077,Avignon,Scenario 3 with delay=2
7227,0.93352,Avignon,Scenario 3 with delay=2
7228,0.7740910769230769,Avignon,Scenario 3 with delay=2
7229,0.9998596923076923,Cergy,Scenario 3 with delay=2
7230,0.8667741538461537,Cergy,Scenario 3 with delay=2
7231,0.9217956923076923,Cergy,Scenario 3 with delay=2
7232,0.8994929230769231,Cergy,Scenario 3 with delay=2
7233,0.9441526153846153,Cergy,Scenario 3 with delay=2
7234,0.9202830769230769,Cergy,Scenario 3 with delay=2
7235,0.9801870769230768,Cergy,Scenario 3 with delay=2
7236,0.9545833846153846,Cergy,Scenario 3 with delay=2
7237,0.9957083076923078,Cergy,Scenario 3 with delay=2
7238,0.9265255384615385,Cergy,Scenario 3 with delay=2
7239,0.9515458461538462,Cergy,Scenario 3 with delay=2
7240,0.8075790769230771,Cergy,Scenario 3 with delay=2
7241,0.7038941538461538,Cergy,Scenario 3 with delay=2
7242,0.6953132307692308,Cergy,Scenario 3 with delay=2
7243,0.9341181538461538,Cergy,Scenario 3 with delay=2
7244,0.916420923076923,Cergy,Scenario 3 with delay=2
7245,0.7811864615384616,Cergy,Scenario 3 with delay=2
7246,0.8466461538461539,Cergy,Scenario 3 with delay=2
7247,0.9387323076923075,Cergy,Scenario 3 with delay=2
7248,0.9567741538461538,Cergy,Scenario 3 with delay=2
7249,0.8373993846153847,Cergy,Scenario 3 with delay=2
7250,0.7043360000000001,Cergy,Scenario 3 with delay=2
7251,0.9050067692307691,Cergy,Scenario 3 with delay=2
7252,0.7126646153846155,Cergy,Scenario 3 with delay=2
7253,0.9681513846153846,Cergy,Scenario 3 with delay=2
7254,0.6805193846153846,Cergy,Scenario 3 with delay=2
7255,0.9713353846153847,Cergy,Scenario 3 with delay=2
7256,0.8955483076923078,Montauban,Scenario 3 with delay=2
7257,0.9598129230769231,Montauban,Scenario 3 with delay=2
7258,0.8198744615384616,Montauban,Scenario 3 with delay=2
7259,0.890699076923077,Montauban,Scenario 3 with delay=2
7260,0.9977206153846154,Montauban,Scenario 3 with delay=2
7261,0.7395101538461539,Montauban,Scenario 3 with delay=2
7262,0.7136418461538462,Montauban,Scenario 3 with delay=2
7263,0.6796012307692306,Épinal,Scenario 3 with delay=2
7264,0.794,Épinal,Scenario 3 with delay=2
7265,0.8848270769230768,Épinal,Scenario 3 with delay=2
7266,0.7215852307692309,Épinal,Scenario 3 with delay=2
7267,0.8922781538461539,Épinal,Scenario 3 with delay=2
7268,0.8650387692307693,Épinal,Scenario 3 with delay=2
7269,0.9147175384615386,Épinal,Scenario 3 with delay=2
7270,0.6816541538461538,Épinal,Scenario 3 with delay=2
7271,0.940635076923077,Épinal,Scenario 3 with delay=2
7272,0.7709316923076923,Rennes,Scenario 3 with delay=2
7273,0.7980996923076924,Rennes,Scenario 3 with delay=2
7274,0.7821058461538462,Rennes,Scenario 3 with delay=2
7275,0.7903815384615386,Rennes,Scenario 3 with delay=2
7276,0.3138067692307692,Rennes,Scenario 3 with delay=2
7277,0.6845033846153846,Rennes,Scenario 3 with delay=2
7278,0.747888,Avignon,Scenario 3 with delay=2
7279,0.9873304615384616,Avignon,Scenario 3 with delay=2
7280,0.9406153846153846,Avignon,Scenario 3 with delay=2
7281,0.8297846153846156,Avignon,Scenario 3 with delay=2
7282,0.9898535384615387,Avignon,Scenario 3 with delay=2
7283,0.9809969230769231,Avignon,Scenario 3 with delay=2
7284,0.9190560000000001,Avignon,Scenario 3 with delay=2
7285,0.999012923076923,Avignon,Scenario 3 with delay=2
7286,0.7799286153846154,Avignon,Scenario 3 with delay=2
7287,0.9549636923076923,Avignon,Scenario 3 with delay=2
7288,0.5163483076923077,Avignon,Scenario 3 with delay=2
7289,0.6622030769230769,Cergy,Scenario 3 with delay=2
7290,0.9835076923076923,Cergy,Scenario 3 with delay=2
7291,0.8716996923076923,Cergy,Scenario 3 with delay=2
7292,0.8360763076923078,Cergy,Scenario 3 with delay=2
7293,0.9243569230769231,Cergy,Scenario 3 with delay=2
7294,0.8323323076923076,Cergy,Scenario 3 with delay=2
7295,0.6722043076923077,Cergy,Scenario 3 with delay=2
7296,0.9387027692307693,Cergy,Scenario 3 with delay=2
7297,0.9934892307692308,Cergy,Scenario 3 with delay=2
7298,0.9526227692307692,Cergy,Scenario 3 with delay=2
7299,0.989193846153846,Cergy,Scenario 3 with delay=2
7300,0.9436258461538461,Cergy,Scenario 3 with delay=2
7301,0.7170892307692308,Cergy,Scenario 3 with delay=2
7302,0.9917144615384614,Cergy,Scenario 3 with delay=2
7303,0.7814006153846154,Cergy,Scenario 3 with delay=2
7304,0.9835569230769231,Cergy,Scenario 3 with delay=2
7305,0.993547076923077,Cergy,Scenario 3 with delay=2
7306,0.9819618461538462,Cergy,Scenario 3 with delay=2
7307,0.9439704615384614,Cergy,Scenario 3 with delay=2
7308,0.8475236923076923,Cergy,Scenario 3 with delay=2
7309,0.9290313846153846,Cergy,Scenario 3 with delay=2
7310,0.9703507692307693,Cergy,Scenario 3 with delay=2
7311,0.9621292307692307,Cergy,Scenario 3 with delay=2
7312,0.976992,Cergy,Scenario 3 with delay=2
7313,0.6993329230769231,Cergy,Scenario 3 with delay=2
7314,0.9061907692307692,Cergy,Scenario 3 with delay=2
7315,0.9344356923076923,Cergy,Scenario 3 with delay=2
7316,0.9459298461538462,Cergy,Scenario 3 with delay=2
7317,0.844980923076923,Montauban,Scenario 3 with delay=2
7318,0.7748283076923078,Montauban,Scenario 3 with delay=2
7319,0.8455581538461538,Montauban,Scenario 3 with delay=2
7320,0.8056073846153846,Montauban,Scenario 3 with delay=2
7321,0.3781292307692308,Montauban,Scenario 3 with delay=2
7322,0.8606227692307693,Montauban,Scenario 3 with delay=2
7323,0.8585156923076922,Montauban,Scenario 3 with delay=2
7324,0.8033575384615385,Montauban,Scenario 3 with delay=2
7325,0.9749292307692309,Épinal,Scenario 3 with delay=2
7326,0.8319212307692307,Épinal,Scenario 3 with delay=2
7327,0.999828923076923,Épinal,Scenario 3 with delay=2
7328,0.9578646153846155,Épinal,Scenario 3 with delay=2
7329,0.8090695384615385,Épinal,Scenario 3 with delay=2
7330,0.9191544615384616,Épinal,Scenario 3 with delay=2
7331,0.7909218461538462,Épinal,Scenario 3 with delay=2
7332,0.3010929230769231,Épinal,Scenario 3 with delay=2
7333,0.9088763076923077,Rennes,Scenario 3 with delay=2
7334,0.9267544615384615,Rennes,Scenario 3 with delay=2
7335,0.8267790769230768,Rennes,Scenario 3 with delay=2
7336,0.689344,Rennes,Scenario 3 with delay=2
7337,0.930555076923077,Rennes,Scenario 3 with delay=2
7338,0.9447286153846155,Rennes,Scenario 3 with delay=2
7339,0.8551975384615386,Rennes,Scenario 3 with delay=2
7340,0.997024,Rennes,Scenario 3 with delay=2
7341,0.9915101538461538,Avignon,Scenario 3 with delay=2
7342,0.6250215384615385,Avignon,Scenario 3 with delay=2
7343,0.6603913846153846,Avignon,Scenario 3 with delay=2
7344,0.9298043076923077,Avignon,Scenario 3 with delay=2
7345,0.9079027692307694,Avignon,Scenario 3 with delay=2
7346,0.9594621538461539,Avignon,Scenario 3 with delay=2
7347,0.988059076923077,Avignon,Scenario 3 with delay=2
7348,0.9987335384615386,Avignon,Scenario 3 with delay=2
7349,0.9363655384615385,Cergy,Scenario 3 with delay=2
7350,0.9417464615384616,Cergy,Scenario 3 with delay=2
7351,0.9188664615384615,Cergy,Scenario 3 with delay=2
7352,0.9354006153846156,Cergy,Scenario 3 with delay=2
7353,0.88952,Cergy,Scenario 3 with delay=2
7354,0.8605119999999998,Cergy,Scenario 3 with delay=2
7355,0.8701760000000001,Cergy,Scenario 3 with delay=2
7356,0.9258055384615385,Cergy,Scenario 3 with delay=2
7357,0.8148935384615384,Cergy,Scenario 3 with delay=2
7358,0.9968492307692308,Cergy,Scenario 3 with delay=2
7359,0.9350855384615385,Cergy,Scenario 3 with delay=2
7360,0.9433390769230768,Cergy,Scenario 3 with delay=2
7361,0.736832,Cergy,Scenario 3 with delay=2
7362,0.9824689230769231,Cergy,Scenario 3 with delay=2
7363,1.0003433846153846,Cergy,Scenario 3 with delay=2
7364,0.9942744615384614,Cergy,Scenario 3 with delay=2
7365,0.94912,Cergy,Scenario 3 with delay=2
7366,0.9688024615384615,Cergy,Scenario 3 with delay=2
7367,0.7640689230769231,Cergy,Scenario 3 with delay=2
7368,0.9867224615384615,Cergy,Scenario 3 with delay=2
7369,0.8891076923076923,Cergy,Scenario 3 with delay=2
7370,0.7155815384615385,Cergy,Scenario 3 with delay=2
7371,0.9082153846153845,Cergy,Scenario 3 with delay=2
7372,0.6949218461538462,Cergy,Scenario 3 with delay=2
7373,0.8051335384615386,Cergy,Scenario 3 with delay=2
7374,0.931392,Cergy,Scenario 3 with delay=2
7375,0.6406535384615384,Cergy,Scenario 3 with delay=2
7376,0.9949144615384615,Cergy,Scenario 3 with delay=2
7377,0.766208,Montauban,Scenario 3 with delay=2
7378,0.9989083076923079,Montauban,Scenario 3 with delay=2
7379,0.7502769230769231,Montauban,Scenario 3 with delay=2
7380,0.8979384615384615,Montauban,Scenario 3 with delay=2
7381,0.5978818461538461,Montauban,Scenario 3 with delay=2
7382,0.8873944615384616,Montauban,Scenario 3 with delay=2
7383,0.6156443076923076,Épinal,Scenario 3 with delay=2
7384,0.8401489230769231,Épinal,Scenario 3 with delay=2
7385,0.877728,Épinal,Scenario 3 with delay=2
7386,0.8438769230769231,Épinal,Scenario 3 with delay=2
7387,0.6354276923076924,Épinal,Scenario 3 with delay=2
7388,0.5463175384615385,Épinal,Scenario 3 with delay=2
7389,0.9231359999999998,Épinal,Scenario 3 with delay=2
7390,0.5959827692307691,Épinal,Scenario 3 with delay=2
7391,0.9708590769230769,Rennes,Scenario 3 with delay=2
7392,0.6063655384615385,Rennes,Scenario 3 with delay=2
7393,0.8671433846153845,Rennes,Scenario 3 with delay=2
7394,0.394635076923077,Rennes,Scenario 3 with delay=2
7395,0.9147913846153846,Rennes,Scenario 3 with delay=2
7396,0.8815286153846154,Rennes,Scenario 3 with delay=2
7397,0.9447421538461539,Rennes,Scenario 3 with delay=2
7398,0.8142215384615386,Rennes,Scenario 3 with delay=2
7399,0.8870387692307692,Rennes,Scenario 3 with delay=2
7400,0.08599876923076923,Avignon,Scenario 3 with delay=2
7401,0.9630043076923079,Avignon,Scenario 3 with delay=2
7402,0.8887606153846154,Avignon,Scenario 3 with delay=2
7403,0.881217230769231,Avignon,Scenario 3 with delay=2
7404,0.8819483076923077,Avignon,Scenario 3 with delay=2
7405,0.9063606153846154,Avignon,Scenario 3 with delay=2
7406,0.9829107692307691,Avignon,Scenario 3 with delay=2
7407,0.9700024615384616,Avignon,Scenario 3 with delay=2
7408,0.9727138461538462,Avignon,Scenario 3 with delay=2
7409,0.6449181538461538,Avignon,Scenario 3 with delay=2
7410,0.9521316923076922,Cergy,Scenario 3 with delay=2
7411,0.9756184615384614,Cergy,Scenario 3 with delay=2
7412,0.9761723076923076,Cergy,Scenario 3 with delay=2
7413,0.977718153846154,Cergy,Scenario 3 with delay=2
7414,0.9752886153846153,Cergy,Scenario 3 with delay=2
7415,0.794276923076923,Cergy,Scenario 3 with delay=2
7416,0.76224,Cergy,Scenario 3 with delay=2
7417,0.8511950769230769,Cergy,Scenario 3 with delay=2
7418,0.8892652307692309,Cergy,Scenario 3 with delay=2
7419,0.9228061538461539,Cergy,Scenario 3 with delay=2
7420,0.9731753846153846,Cergy,Scenario 3 with delay=2
7421,0.9654006153846154,Cergy,Scenario 3 with delay=2
7422,0.9754116923076925,Cergy,Scenario 3 with delay=2
